system:index,built_frac,dist_water_m,elevation_m,lat,lon,lst_c,ndvi,.geo
21580,0.7400079081999138,3420.5262752974136,823,12.943761882657316,77.53023863017188,41.24798780000003,0.23311029434863204,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.53023863017188,12.943761882657316]}"
21581,0.7259125283453614,3276.049450176233,830,12.943748465884203,77.53162019824026,41.34027434000001,0.3088415406161017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.53162019824026,12.943748465884203]}"
21582,0.5330719987396151,3132.091952673165,832,12.943735041805576,77.53300176475284,38.71694399000003,0.2621549330546492,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.53300176475284,12.943735041805576]}"
21583,0.09112225123681128,2988.7288267756912,833,12.943721610421475,77.53438332970877,40.43791706000002,0.18182515206447009,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.53438332970877,12.943721610421475]}"
21584,0.1771169623825699,2846.0498941515416,840,12.943708171731936,77.5357648931072,40.98821828000001,0.2127416109084965,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.5357648931072,12.943708171731936]}"
21585,0.7224584987852722,2704.163456597992,843,12.943694725736998,77.5371464549473,38.756251220000024,0.22490329710812315,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.5371464549473,12.943694725736998]}"
21586,0.7367955194786191,2563.201123595259,849,12.943681272436699,77.53852801522822,37.64197669999999,0.3253332237427911,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.53852801522822,12.943681272436699]}"
21587,0.7569977082312107,2423.3241632105264,855,12.943667811831077,77.5399095739491,38.441793380000036,0.24455371548707477,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.5399095739491,12.943667811831077]}"
21588,0.7535233909729868,2284.7319317591728,857,12.943654343920173,77.5412911311091,37.52918204000002,0.28373955731633793,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.5412911311091,12.943654343920173]}"
21589,0.6399316424503922,2147.673159491453,865,12.943640868704025,77.54267268670738,36.22008038000001,0.42082308623905007,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.54267268670738,12.943640868704025]}"
21590,0.7393386217299849,2012.4611797498108,869,12.943627386182667,77.5440542407431,37.49841986000001,0.2857987964505492,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.5440542407431,12.943627386182667]}"
21591,0.7295311838388443,1879.49461292125,881,12.943613896356142,77.54543579321539,38.739161120000006,0.2854982253737356,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.54543579321539,12.943613896356142]}"
21592,0.7414130726829171,1749.2855684535903,876,12.943600399224486,77.54681734412341,39.59024810000005,0.205372391235129,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.54681734412341,12.943600399224486]}"
21593,0.7404411325696856,1622.4980739587952,877,12.943586894787739,77.54819889346633,39.52872374000003,0.21462271329863333,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.54819889346633,12.943586894787739]}"
21594,0.7404411325696856,1500.0,871,12.943573383045937,77.5495804412433,38.16664277000004,0.25143350930333735,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.5495804412433,12.943573383045937]}"
21595,0.7346228791866452,1382.931668593933,876,12.943559863999123,77.55096198745345,38.22816713000003,0.2380852451742431,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.55096198745345,12.943559863999123]}"
21596,0.7360360177699476,1272.7922061357854,892,12.943546337647332,77.55234353209596,38.72378003,0.19260027138996638,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.55234353209596,12.943546337647332]}"
21597,0.73960104980506,1171.537451385998,888,12.943532803990601,77.55372507516996,38.82290261000003,0.19587852640034834,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.55372507516996,12.943532803990601]}"
21598,0.7496078221593052,1081.6653826391967,889,12.943519263028975,77.55510661667464,38.10511841000002,0.22432673696436195,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.55510661667464,12.943519263028975]}"
21599,0.750559319043532,1006.2305898749054,899,12.943505714762486,77.55648815660912,38.04530306000004,0.23540422080454224,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.55648815660912,12.943505714762486]}"
21600,0.7434378026518971,948.6832980505138,902,12.943492159191175,77.55786969497255,39.52872374000003,0.23380704811765812,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.55786969497255,12.943492159191175]}"
21601,0.7509295085910708,912.4143795447329,906,12.943478596315082,77.55925123176412,39.47745343999998,0.20448639644641872,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.55925123176412,12.943478596315082]}"
21602,0.7514585091266781,900.0,908,12.943465026134243,77.56063276698295,38.87929994000001,0.25394058308229817,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.56063276698295,12.943465026134243]}"
21603,0.7494757175445557,912.4143795447329,910,12.943451448648698,77.5620143006282,39.10830728000002,0.24208036676143496,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.5620143006282,12.943451448648698]}"
21604,0.7454916427377611,948.6832980505138,917,12.943437863858488,77.56339583269904,37.845348890000025,0.25350761071873834,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.56339583269904,12.943437863858488]}"
21605,0.7428853297606111,1006.2305898749054,915,12.943424271763648,77.56477736319462,37.95472553000002,0.2549329781552623,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.56477736319462,12.943424271763648]}"
21606,0.7452808620873839,1081.6653826391967,917,12.943410672364218,77.56615889211409,37.95985256,0.27385193304593936,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.56615889211409,12.943410672364218]}"
21607,0.6130486654583365,1171.537451385998,921,12.943397065660236,77.56754041945658,37.91200028000003,0.34398021227104947,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.56754041945658,12.943397065660236]}"
21608,0.19029968441464007,1272.7922061357854,929,12.943383451651743,77.56892194522126,34.355550470000026,0.6596966001331321,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.56892194522126,12.943383451651743]}"
21609,0.7194267979357392,1382.931668593933,919,12.943369830338776,77.5703034694073,35.98252799000002,0.43097370401318946,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.5703034694073,12.943369830338776]}"
21610,0.7194267979357392,1236.9316876852981,916,12.943356201721373,77.57168499201384,38.151261680000005,0.2459874852411324,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.57168499201384,12.943356201721373]}"
21611,0.7394960729870945,1092.0164833920778,920,12.943342565799577,77.57306651304003,37.79578760000004,0.2577852563528675,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.57306651304003,12.943342565799577]}"
21612,0.7185728559270501,948.6832980505138,930,12.943328922573423,77.57444803248502,35.07846170000002,0.5041108296897562,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.57444803248502,12.943328922573423]}"
21613,0.3762636333703995,807.7747210701756,931,12.94331527204295,77.57582955034799,35.09555180000001,0.5553800537589715,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.57582955034799,12.94331527204295]}"
21614,0.6666437445674092,670.820393249937,925,12.943301614208199,77.57721106662808,35.87827837999998,0.38480202056360996,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.57721106662808,12.943301614208199]}"
21615,0.7489870364079252,540.8326913195983,922,12.943287949069207,77.57859258132441,36.83361497000004,0.2740752884998603,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.57859258132441,12.943287949069207]}"
21616,0.7337207529926673,424.26406871192853,915,12.943274276626013,77.57997409443618,36.64733288000002,0.2724014232130706,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.57997409443618,12.943274276626013]}"
21617,0.7347669113660231,335.4101966249685,916,12.943260596878657,77.58135560596253,36.587517530000014,0.338623349626661,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.58135560596253,12.943260596878657]}"
21618,0.7309133564122021,300.0,916,12.94324690982718,77.58273711590262,36.87634022000003,0.3394987904650593,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.58273711590262,12.94324690982718]}"
21619,0.7216288903728127,335.4101966249685,917,12.943233215471613,77.58411862425557,38.02137692000002,0.2507251723414566,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.58411862425557,12.943233215471613]}"
21620,0.7490530610084534,424.26406871192853,922,12.943219513812005,77.58550013102055,37.06091330000004,0.3695202075098197,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.58550013102055,12.943219513812005]}"
21621,0.7559094673488289,540.8326913195983,919,12.94320580484839,77.58688163619674,37.34973599000003,0.3581584707854162,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.58688163619674,12.94320580484839]}"
21622,0.7358789353165776,670.820393249937,917,12.943192088580805,77.58826313978328,36.78063566000003,0.3387293874930454,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.58826313978328,12.943192088580805]}"
21623,0.7149557108059525,807.7747210701756,909,12.943178365009295,77.5896446417793,36.50719406000002,0.38282393921178764,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.5896446417793,12.943178365009295]}"
21624,0.7359574744477868,948.6832980505138,909,12.943164634133893,77.59102614218398,38.14100761999998,0.2457780352868717,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.59102614218398,12.943164634133893]}"
21625,0.7420701498631388,1092.0164833920778,910,12.943150895954645,77.59240764099647,38.691308840000005,0.18865505135423916,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.59240764099647,12.943150895954645]}"
21626,0.7420701498631388,1236.9316876852981,912,12.943137150471584,77.59378913821591,38.79555844999999,0.24176444828837965,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.59378913821591,12.943137150471584]}"
21627,0.7257825285196304,1382.931668593933,915,12.943123397684749,77.59517063384148,38.25038426000003,0.35049657129344985,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.59517063384148,12.943123397684749]}"
21628,0.6709863638971001,1529.7058540778353,918,12.943109637594185,77.5965521278723,37.64539472000001,0.41615396869950455,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.5965521278723,12.943109637594185]}"
21629,0.6516541391611099,1677.0509831248423,914,12.943095870199924,77.59793362030756,38.619530420000046,0.4324284230826287,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.59793362030756,12.943095870199924]}"
21630,0.7405199185013771,1824.8287590894658,909,12.943082095502012,77.59931511114638,39.10147124000002,0.17074003175592464,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.59931511114638,12.943082095502012]}"
21631,0.7404542757431045,1972.9419656948858,903,12.943068313500484,77.60069660038792,39.43301918000003,0.20913808700068245,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.60069660038792,12.943068313500484]}"
21632,0.7442144450033084,2121.3203435596424,901,12.943054524195382,77.60207808803135,40.38322874000005,0.21458954676575556,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.60207808803135,12.943054524195382]}"
21633,0.7267448422499001,2269.9118925632333,897,12.943040727586741,77.60345957407581,40.42766300000005,0.2629935862761765,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.60345957407581,12.943040727586741]}"
21634,0.7104342953534797,2418.677324489565,897,12.943026923674605,77.60484105852046,41.28900404000001,0.2693409287034046,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.60484105852046,12.943026923674605]}"
21635,0.7282288272399455,2567.5864152935537,900,12.94301311245901,77.60622254136447,39.00234866000005,0.23373131739469813,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.60622254136447,12.94301311245901]}"
21636,0.7475219899788499,2716.615541441225,902,12.942999293939998,77.60760402260696,39.49796156000002,0.20052531788689998,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.60760402260696,12.942999293939998]}"
21637,0.7438457916723564,2865.74597618142,904,12.942985468117605,77.60898550224712,38.88100895000002,0.21057086605969952,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.60898550224712,12.942985468117605]}"
21638,0.7222769451327622,3014.962686336267,902,12.942971634991876,77.61036698028407,37.81629572000003,0.3430767414975861,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.61036698028407,12.942971634991876]}"
21639,0.7229254776611924,3164.253466459348,902,12.942957794562844,77.61174845671698,37.21130618000001,0.41405401029414957,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.61174845671698,12.942957794562844]}"
21640,0.6084218996111304,3313.608305156178,901,12.942943946830553,77.61312993154499,37.932508400000046,0.41325075516933707,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.61312993154499,12.942943946830553]}"
21641,0.6407082938821986,3463.0189141845585,894,12.94293009179504,77.61451140476728,37.879529090000005,0.39872640781316504,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.61451140476728,12.94293009179504]}"
21642,0.6407082938821986,3612.478373637689,894,12.942916229456346,77.61589287638299,36.74645546000002,0.37929308198045003,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.61589287638299,12.942916229456346]}"
21643,0.7468361826613545,3501.7852589786257,896,12.942902359814507,77.61727434639126,38.493063680000034,0.2723573504488537,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.61727434639126,12.942902359814507]}"
21644,0.7514056761283427,3394.1125496954282,892,12.942888482869567,77.61865581479127,40.15251239,0.2023024153665791,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.61865581479127,12.942888482869567]}"
21645,0.7420579149620607,3289.756829919196,890,12.942874598621565,77.62003728158216,40.314868340000004,0.20621643867646255,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.62003728158216,12.942874598621565]}"
21646,0.7438851930201054,3181.980515339464,890,12.942860707070537,77.62141874676307,39.62613731000002,0.2503100856498746,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.62141874676307,12.942860707070537]}"
21647,0.7225103760138154,3077.742679302479,890,12.942846808216528,77.6228002103332,39.460363340000015,0.3231859658479359,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.6228002103332,12.942846808216528]}"
21648,0.717926267767325,2977.4149861918813,887,12.942832902059571,77.62418167229164,38.38710506000001,0.33781369665772976,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.62418167229164,12.942832902059571]}"
21649,0.715033125365153,2881.405906844782,890,12.942818988599711,77.6255631326376,37.97523365000001,0.31416396616579967,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.6255631326376,12.942818988599711]}"
21650,0.7437009571585804,2790.161285660741,883,12.942805067836987,77.62694459137019,39.06387302000002,0.1954885530545698,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.62694459137019,12.942805067836987]}"
